swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0800_3841.utt,3/sw3841,3841,26,sd,A,13,5,"{D You know, } if you do that, then your allocation's cut from the state or the feds or whatever,  /","You/PRP know/VBP ,/, if/IN you/PRP do/VBP that/DT ,/, then/RB your/PRP$ allocation/NN 's/BES cut/VB from/IN the/DT state/NN or/CC the/DT feds/NNS or/CC whatever/WDT ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,27,%,A,13,6,"[ your, + your, ] - /","your/PRP$ ,/, your/PRP$ ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,28,sd,A,13,7,"you have to have a certain amount of kids in your class every day,  /","you/PRP have/VBP to/TO have/VB a/DT certain/JJ amount/NN of/IN kids/NNS in/IN your/PRP$ class/NN every/DT day/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,29,sv,A,13,8,"{C and, } [ [ it's, + it's, ] + it's ] a numbers game.  /","and/CC ,/, it/PRP 's/BES ,/, it/PRP 's/BES ,/, it/PRP 's/BES a/DT numbers/NNS game/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,30,sv,A,13,9,"I don't think that's right, [ if they're, + especially if they're ] interrupting the class and preventing other kids from learning. /","I/PRP do/VBP n't/RB think/VB that/DT 's/BES right/JJ ,/, if/IN they/PRP 're/VBP ,/, especially/RB if/IN they/PRP 're/VBP interrupting/VBG the/DT class/NN and/CC preventing/VBG other/JJ kids/NNS from/IN learning/VBG ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,31,arp,B,14,1,"{D Well, } I think it's more of a, - /","Well/UH ,/, I/PRP think/VBP it/PRP 's/BES more/JJR of/IN a/DT ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,32,sv,B,14,2,"there's a bigger problem here than, {F uh, } than discipline in the schools.  /","there/EX 's/BES a/DT bigger/JJR problem/NN here/RB than/IN ,/, uh/UH ,/, than/IN discipline/NN in/IN the/DT schools/NNS ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,33,sv,B,14,3,"I think it gets back to the, {F uh, } parental participation into the program. /","I/PRP think/VBP it/PRP gets/VBZ back/RB to/IN the/DT ,/, uh/UH ,/, parental/JJ participation/NN into/IN the/DT program/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,34,aa,A,15,1,Yes. /,Yes/UH ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,35,sd,B,16,1,"{F Um, } to give you an example, both of my children are in the academy system in the Garland School District, /","Um/UH ,/, to/TO give/VB you/PRP an/DT example/NN ,/, both/DT of/IN my/PRP$ children/NNS are/VBP in/IN the/DT academy/NN system/NN in/IN the/DT Garland/NNP School/NNP District/NNP ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,36,sd,B,16,2,"{C and } it's a public system, however, you'd think that it was a private school, because  I take it, the best teachers and the best students, - /","and/CC it/PRP 's/BES a/DT public/JJ system/NN ,/, however/RB ,/, you/PRP 'd/MD think/VB that/IN it/PRP was/VBD a/DT private/JJ school/NN ,/, because/IN I/PRP take/VBP it/PRP ,/, the/DT best/JJS teachers/NNS and/CC the/DT best/JJS students/NNS ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,37,sd,B,16,3,"they're taking top three percent that have tested out, {D you know, } in the district and, {F uh, } put them in this academy system,  /","they/PRP 're/VBP taking/VBG top/JJ three/CD percent/NN that/WDT have/VBP tested/VBN out/RP ,/, you/PRP know/VBP ,/, in/IN the/DT district/NN and/CC ,/, uh/UH ,/, put/VB them/PRP in/IN this/DT academy/NN system/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,38,sd,B,16,4,{C and } to get into the system's very difficult.  /,and/CC to/TO get/VB into/IN the/DT system/NN 's/BES very/RB difficult/JJ ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,39,sd,B,16,5,"{C But } once you're in, {F uh, } they have, they have self-paced programs,  /","But/CC once/RB you/PRP 're/VBP in/IN ,/, uh/UH ,/, they/PRP have/VBP ,/, they/PRP have/VBP self-paced/JJ programs/NNS ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,40,sv,B,16,6,{C and so } you have students that want to learn  /,and/CC so/RB you/PRP have/VBP students/NNS that/WDT want/VBP to/TO learn/VB,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,41,sv,B,16,7,"{C and, } {F uh, } you have teachers that want to teach,  /","and/CC ,/, uh/UH ,/, you/PRP have/VBP teachers/NNS that/WDT want/VBP to/TO teach/VB ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,42,sv,B,16,8,"{C and } you have parents that are really interested in the children,  /","and/CC you/PRP have/VBP parents/NNS that/WDT are/VBP really/RB interested/JJ in/IN the/DT children/NNS ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,43,sv,B,16,9,"{C and } basically, {F uh, } there's probably some discrimination if you want to say that <laughter> --","and/CC basically/RB ,/, uh/UH ,/, there/EX 's/BES probably/RB some/DT discrimination/NN if/IN you/PRP want/VBP to/TO say/VB that/DT --/:",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,44,b,A,17,1,Sure. /,Sure/RB ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,45,+,B,18,1,"-- {F uh, } because <throat_clearing> most of the people that are in the academy system, {F uh, } are Caucasian, and, because you have to test into the system. /","--/: uh/UH ,/, because/IN most/RBS of/IN the/DT people/NNS that/WDT are/VBP in/IN the/DT academy/NN system/NN ,/, uh/UH ,/, are/VBP Caucasian/NNP ,/, and/CC ,/, because/IN you/PRP have/VBP to/TO test/VB into/IN the/DT system/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,46,b,A,19,1,Sure. /,Sure/UH ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,47,sv,B,20,1,"{C And } most of, - /","And/CC most/RBS of/IN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,48,t1,B,20,2,"that's not all true,  /","that/DT 's/BES not/RB all/RB true/JJ ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,49,sv,B,20,3,"{C but } I'm saying a large percentage of them are,/","but/CC I/PRP 'm/VBP saying/VBG a/DT large/JJ percentage/NN of/IN them/PRP are/VBP ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,50,sd,B,20,4,"{C and } also the other large percentage [ is + is ] that all the parents just about, of these kids, {F uh, } have college degrees, at least one parent does.  /","and/CC also/RB the/DT other/JJ large/JJ percentage/NN is/VBZ is/VBZ that/IN all/PDT the/DT parents/NNS just/RB about/IN ,/, of/IN these/DT kids/NNS ,/, uh/UH ,/, have/VBP college/NN degrees/NNS ,/, at/IN least/JJS one/CD parent/NN does/VBZ ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,51,%,B,20,5,"{C And  so } there's, - /","And/CC so/RB there/EX 's/BES ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,52,sv(^q),B,20,6,"I think [ that, + {F uh, }  that's ] my justification for saying that the parents [ that are, + that are ] pushing their children at home, even if they don't know what their children are learning, [ they're, + they're ] saying do your homework, let me see it, don't get in trouble at school or we're going to be all over you <laughter>. /","I/PRP think/VBP that/IN ,/, uh/UH ,/, that/DT 's/BES my/PRP$ justification/NN for/IN saying/VBG that/IN the/DT parents/NNS that/WDT are/VBP ,/, that/WDT are/VBP pushing/VBG their/PRP$ children/NNS at/IN home/NN ,/, even/RB if/IN they/PRP do/VBP n't/RB know/VB what/WP their/PRP$ children/NNS are/VBP learning/VBG ,/, they/PRP 're/VBP ,/, they/PRP 're/VBP saying/VBG do/VB your/PRP$ homework/NN ,/, let/VB me/PRP see/VB it/PRP ,/, do/VBP n't/RB get/VB in/IN trouble/NN at/IN school/NN or/CC we/PRP 're/VBP going/VBG to/TO be/VB all/RB over/RP you/PRP ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,53,b,A,21,1,"{F Oh, } yeah.  /","Oh/UH ,/, yeah/UH ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,54,sd,A,21,2,"My son had such a tough time in, {F uh, } the school he went to  /","My/PRP$ son/NN had/VBD such/PDT a/DT tough/JJ time/NN in/IN ,/, uh/UH ,/, the/DT school/NN he/PRP went/VBD to/TO",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,55,sd,A,21,3,"{C but, } there was through, - /","but/CC ,/, there/RB was/VBD through/IN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,56,sd,A,21,4,"it wasn't all the school's fault,  /","it/PRP was/VBD n't/RB all/PDT the/DT school/NN 's/POS fault/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,57,sd,A,21,5,"it was his fault also,  /","it/PRP was/VBD his/PRP$ fault/NN also/RB ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,58,sd,A,21,6,"{C but } we put him in a private school in Richardson,  /","but/CC we/PRP put/VBP him/PRP in/IN a/DT private/JJ school/NN in/IN Richardson/NNP ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,59,sd,A,21,7,"{C and } [ that, + that ] cost more, - /","and/CC that/DT ,/, that/DT cost/NN more/JJR ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,60,sd,A,21,8,"that was five thousand dollars a semester for three semesters,  /","that/WDT was/VBD five/CD thousand/CD dollars/NNS a/DT semester/NN for/IN three/CD semesters/NNS ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,61,sd,A,21,9,that was more than his college tuition was -- /,that/WDT was/VBD more/JJR than/IN his/PRP$ college/NN tuition/NN was/VBD --/:,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,62,b,B,22,1,Yeah  /,Yeah/UH,,
sw08utt/sw_0800_3841.utt,3/sw3841.pos,3841,63,x,B,22,2,<laughter>.,./.
sw08utt/sw_0800_3841.utt,3/sw3841,3841,64,sd,A,23,1,"-- {C but, } {F uh, } it had to be done,  /","--/: but/CC ,/, uh/UH ,/, it/PRP had/VBD to/TO be/VB done/VBN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,65,sd,A,23,2,"at least it took care of him and, {F uh, } threw him in a good learning situation where he did participate and, {F uh, } want to learn something.  /","at/IN least/JJS it/PRP took/VBD care/NN of/IN him/PRP and/CC ,/, uh/UH ,/, threw/VBD him/PRP in/IN a/DT good/JJ learning/NN situation/NN where/WRB he/PRP did/VBD participate/VB and/CC ,/, uh/UH ,/, want/VB to/TO learn/VB something/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,66,sv,A,23,3,"{C But } I'll tell you what, [ [ there's a, + there, ] + there ] are a few faults, to say the least, in the school systems today. /","But/CC I/PRP 'll/MD tell/VB you/PRP what/WP ,/, there/EX 's/BES a/DT ,/, there/EX ,/, there/EX are/VBP a/DT few/JJ faults/NNS ,/, to/TO say/VB the/DT least/JJS ,/, in/IN the/DT school/NN systems/NNS today/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,67,b,B,24,1,Yeah.  /,Yeah/UH ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,68,sv,B,24,2,"I think what we've done is, {F um, } {F um, } especially looking at, {F um, } the South Dallas area, is that we're trying to bring the education level down to the lowest level so that the lowest level can succeed. /","I/PRP think/VBP what/WP we/PRP 've/VBP done/VBN is/VBZ ,/, um/UH ,/, um/UH ,/, especially/RB looking/VBG at/IN ,/, um/UH ,/, the/DT South/NNP Dallas/NNP area/NN ,/, is/VBZ that/IN we/PRP 're/VBP trying/VBG to/TO bring/VB the/DT education/NN level/NN down/RB to/TO the/DT lowest/JJS level/NN so/IN that/IN the/DT lowest/JJS level/NN can/MD succeed/VB ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,69,b,A,25,1,"Yeah,  /","Yeah/UH ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,70,sv,A,25,2,"I think we have that problem dealing in most areas, which is unfortunate. /","I/PRP think/VBP we/PRP have/VBP that/DT problem/NN dealing/VBG in/IN most/RBS areas/NNS ,/, which/WDT is/VBZ unfortunate/JJ ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,71,sv,B,26,1,"{C And, } {F um, } that also probably crosses over into business, because now, businesses also say that if you're  [ not, + ] don't have the proper education, {F uh, } including, {F uh, } exposure to high tech fields --","And/CC ,/, um/UH ,/, that/DT also/RB probably/RB crosses/VBZ over/IN into/IN business/NN ,/, because/IN now/UH ,/, businesses/NNS also/RB say/VBP that/IN if/IN you/PRP 're/VBP not/RB ,/, do/VB n't/RB have/VB the/DT proper/JJ education/NN ,/, uh/UH ,/, including/VBG ,/, uh/UH ,/, exposure/NN to/TO high/JJ tech/NN fields/NNS --/:",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,72,aa,A,27,1,You bet. /,You/PRP bet/VBP ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,73,+,B,28,1,"-- such as computer technology, if you can't use a computer today and do word processing and do, {F uh, } data base management and do, I forget all the other stuff, financial management and all this other kind of stuff in your regular job, {F uh, } you can't function --","--/: such/IN as/IN computer/NN technology/NN ,/, if/IN you/PRP ca/MD n't/RB use/VB a/DT computer/NN today/NN and/CC do/VBP word/NN processing/NN and/CC do/VBP ,/, uh/UH ,/, data/NN base/NN management/NN and/CC do/VBP ,/, I/PRP forget/VBP all/PDT the/DT other/JJ stuff/NN ,/, financial/JJ management/NN and/CC all/PDT this/DT other/JJ kind/NN of/IN stuff/NN in/IN your/PRP$ regular/JJ job/NN ,/, uh/UH ,/, you/PRP ca/MD n't/RB function/VB --/:",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,74,aa,A,29,1,You bet. /,You/PRP bet/VBP ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,75,+,B,30,1,-- {D you know. } /,--/: you/PRP know/VBP ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,76,x,A,31,1,((   )) .,MUMBLEx/XX ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,77,sv,B,32,1,{C So } I think that the school system proliferates over to the business world  /,So/RB I/PRP think/VBP that/IN the/DT school/NN system/NN proliferates/VBZ over/IN to/IN the/DT business/NN world/NN,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,78,sv(^q),B,32,2,"{C and } the business world then says, we're not going to pay you, unless you have the education,  /","and/CC the/DT business/NN world/NN then/RB says/VBZ ,/, we/PRP 're/VBP not/RB going/VBG to/TO pay/VB you/PRP ,/, unless/IN you/PRP have/VBP the/DT education/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,79,%,B,32,3,"{C and then } educ-, - /","and/CC then/RB educ-/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,80,sv,B,32,4,"{C and [ then, + then ] } [ we, + what we've ] done is caused a big problem that proliferates itself. /","and/CC then/RB ,/, then/RB we/PRP ,/, what/WP we/PRP 've/VBP done/VBN is/VBZ caused/VBN a/DT big/JJ problem/NN that/WDT proliferates/VBZ itself/PRP ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,81,b,A,33,1,Sure.  /,Sure/UH ./.,,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,82,sv,A,33,2,"{D Well, } teachers, {D you know, } they have a, a tough row to hoe, so to speak, [ they just, + ] always fighting the system.  /","Well/UH ,/, teachers/NNS ,/, you/PRP know/VBP ,/, they/PRP have/VBP a/DT ,/, a/DT tough/JJ row/NN to/TO hoe/VB ,/, so/RB to/TO speak/VB ,/, they/PRP just/RB ,/, always/RB fighting/VBG the/DT system/NN ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,83,sd,A,33,3,"I don't know if it's better than any, - /","I/PRP do/VBP n't/RB know/VB if/IN it/PRP 's/BES better/JJR than/IN any/DT ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,84,sd,A,33,4,"{D you know, } we came down to Texas from the, {F uh, } New York area,  /","you/PRP know/VBP ,/, we/PRP came/VBD down/IN to/IN Texas/NNP from/IN the/DT ,/, uh/UH ,/, New/NNP York/NNP area/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,85,sd,A,33,5,"we were there for a short time,  /","we/PRP were/VBD there/RB for/IN a/DT short/JJ time/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,86,sd,A,33,6,"{C but } my wife is from New York,  /","but/CC my/PRP$ wife/NN is/VBZ from/IN New/NNP York/NNP ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,87,sd,A,33,7,"{C and } she was born and  raised there, and educated there, college and everything,  /","and/CC she/PRP was/VBD born/VBN and/CC raised/VBN there/RB ,/, and/CC educated/VBN there/RB ,/, college/NN and/CC everything/NN ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,88,sv,A,33,8,"{C and } I think, {D you know, } the schools in the east are really a whole lot better than the schools in the south, I don't care where you're from.  /","and/CC I/PRP think/VBP ,/, you/PRP know/VBP ,/, the/DT schools/NNS in/IN the/DT east/NN are/VBP really/RB a/DT whole/JJ lot/NN better/JJR than/IN the/DT schools/NNS in/IN the/DT south/NN ,/, I/PRP do/VBP n't/RB care/VB where/WRB you/PRP 're/VBP from/RB ./.",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,89,%,A,33,9,"{C And } [ they, + they, ] - /","And/CC they/PRP ,/, they/PRP ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,90,sd,A,33,10,"I don't know if they learn more,  /","I/PRP do/VBP n't/RB know/VB if/IN they/PRP learn/VBP more/JJR ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,91,sv,A,33,11,"{C but } [ they certainly, + {F uh, } they ] have a tendency to learn more,  /","but/CC they/PRP certainly/RB ,/, uh/UH ,/, they/PRP have/VBP a/DT tendency/NN to/TO learn/VB more/JJR ,/,",,
sw08utt/sw_0800_3841.utt,3/sw3841,3841,92,sd,A,33,12,"{C and } in that part of the country there is all nationalities, /","and/CC in/IN that/DT part/NN of/IN the/DT country/NN there/EX is/VBZ all/DT nationalities/NNS ,/,",,
swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0801_3908.utt,3/sw3908,3908,0,o,A,1,1,Alright Allen.  /,Alright/UH Allen/NNP ./.,,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,1,sd^t,A,1,2,"{F Uh, } the questions is concerning the changes in the roles of American women in the past several generations {C and } {D you know, } in [ their, + ] the society we live in.  /","Uh/UH ,/, the/DT questions/NNS is/VBZ concerning/VBG the/DT changes/NNS in/IN the/DT roles/NNS of/IN American/JJ women/NNS in/IN the/DT past/JJ several/JJ generations/NNS and/CC you/PRP know/VBP ,/, in/IN their/PRP$ ,/, the/DT society/NN we/PRP live/VBP in/IN ./.",,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,2,qw,A,1,3,What do you think has occurred there? /,What/WP do/VBP you/PRP think/VB has/VBZ occurred/VBN there/RB ?/.,,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,3,sv,B,2,1,"{D Well, } I think one of the major changes is the whole attitude towards women in the work place and the role of women in doing jobs outside of the home.  /","Well/UH ,/, I/PRP think/VBP one/CD of/IN the/DT major/JJ changes/NNS is/VBZ the/DT whole/JJ attitude/NN towards/IN women/NNS in/IN the/DT work/NN place/NN and/CC the/DT role/NN of/IN women/NNS in/IN doing/VBG jobs/NNS outside/IN of/IN the/DT home/NN ./.",,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,4,sv,B,2,2,That's probably one of the major changes I see over the last period of time. /,That/DT 's/BES probably/RB one/CD of/IN the/DT major/JJ changes/NNS I/PRP see/VBP over/IN the/DT last/JJ period/NN of/IN time/NN ./.,,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,5,b,A,3,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,6,qh,A,3,2,"{C But } [ are, + are ] they being given the full honor for the work they are doing {C and } [ for the, + ] {F uh, } {F oh } {A my gosh, I can't think of the word, }  [ but for the, + ] what they have to accept that's they are responsible for.  /","But/CC are/VBP ,/, are/VBP they/PRP being/VBG given/VBN the/DT full/JJ honor/NN for/IN the/DT work/NN they/PRP are/VBP doing/VBG and/CC for/IN the/DT ,/, uh/UH ,/, oh/UH my/UH gosh/UH ,/, I/PRP ca/MD n't/RB think/VB of/IN the/DT word/NN ,/, but/CC for/IN the/DT ,/, what/WP they/PRP have/VBP to/TO accept/VB that/WDT 's/BES they/PRP are/VBP responsible/JJ for/IN ./.",,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,7,sd,A,3,3,"{F Uh, } responsibilities is what I am trying to say. /","Uh/UH ,/, responsibilities/NNS is/VBZ what/WP I/PRP am/VBP trying/VBG to/TO say/VB ./.",,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,8,ng,B,4,1,"{F Oh, } I don't think so.  /","Oh/UH ,/, I/PRP do/VBP n't/RB think/VB so/RB ./.",,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,9,sv^e,B,4,2,I think it has come a long ways in terms of giving them equal opportunities <noise> -- /,I/PRP think/VBP it/PRP has/VBZ come/VBN a/DT long/JJ ways/NNS in/IN terms/NNS of/IN giving/VBG them/PRP equal/JJ opportunities/NNS --/:,,
sw08utt/sw_0801_3908.utt,3/sw3908,3908,10,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,,
