swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw12utt/sw_1200_2121.utt,2/sw2121,2121,13,sd,B,6,3,{C but } I certainly work near a city. /,but/CC I/PRP certainly/RB work/VBP near/RB a/DT city/NN ./.,(S (CC but) (NP-SBJ (PRP I)) (ADVP (RB certainly)) (VP (VBP work) (ADVP-LOC (RB near) (NP (DT a) (NN city)))) (. .) (-DFL- E_S)),18
sw12utt/sw_1200_2121.utt,2/sw2121,2121,14,bk,A,7,1,"Okay,  /","Okay/UH ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",20
sw12utt/sw_1200_2121.utt,2/sw2121,2121,15,qy,A,7,2,"{C so } [ ca-, +","so/RB ca/MD ,/,","(SQ (RB so) (EDITED (RM (-DFL- \[)) (MD ca-) (, ,) (IP (-DFL- \+))) (MD Can) (RS (-DFL- \])) (NP-SBJ (PRP you)) (VP-UNF (VB notice)) (, ,) (-DFL- N_S))",21
sw12utt/sw_1200_2121.utt,2/sw2121,2121,16,qo,B,8,1,How about you? /,How/WRB about/IN you/PRP ?/.,(FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you))) (. ?) (-DFL- E_S)),23
sw12utt/sw_1200_2121.utt,2/sw2121,2121,17,+,A,9,1,"Can ] you notice, - /","Can/MD you/PRP notice/VB ,/,","(SQ (RB so) (EDITED (RM (-DFL- \[)) (MD ca-) (, ,) (IP (-DFL- \+))) (MD Can) (RS (-DFL- \])) (NP-SBJ (PRP you)) (VP-UNF (VB notice)) (, ,) (-DFL- N_S))",21
sw12utt/sw_1200_2121.utt,2/sw2121,2121,18,%,A,9,2,"{D well } [ it's, + it's,  ] - /","well/UH it/PRP 's/BES ,/, it/PRP 's/BES ,/,","(S (INTJ (UH well)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP-UNF (BES 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP-UNF (BES 's)) (, ,) (RS (-DFL- \])) (-DFL- N_S))",25
sw12utt/sw_1200_2121.utt,2/sw2121,2121,19,sd,A,9,3,I live in a rural area. /,I/PRP live/VBP in/IN a/DT rural/JJ area/NN ./.,(S (NP-SBJ (PRP I)) (VP (VBP live) (PP-LOC (IN in) (NP (DT a) (JJ rural) (NN area)))) (. .) (-DFL- E_S)),26
sw12utt/sw_1200_2121.utt,2/sw2121,2121,20,b,B,10,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),12
sw12utt/sw_1200_2121.utt,2/sw2121,2121,21,sd,A,11,1,"It's mainly farms and, {F uh, } no heavy industry.  /","It/PRP 's/BES mainly/RB farms/NNS and/CC ,/, uh/UH ,/, no/DT heavy/JJ industry/NN ./.","(S (NP-SBJ (PRP It)) (VP (BES 's) (ADVP (RB mainly)) (NP-PRD (NP (NNS farms)) (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (DT no) (JJ heavy) (NN industry)))) (. .) (-DFL- E_S))",30
sw12utt/sw_1200_2121.utt,2/sw2121,2121,22,sd,A,11,2,"Attleboro, itself, - /","Attleboro/NNP ,/, itself/PRP ,/,","(S-UNF (NP-SBJ (NP (NNP Attleboro)) (, ,) (NP (PRP itself))) (, ,) (-DFL- N_S))",31
sw12utt/sw_1200_2121.utt,2/sw2121,2121,23,sd,A,11,3,I live in Rhode Island. /,I/PRP live/VBP in/IN Rhode/NNP Island/NNP ./.,(S (NP-SBJ (PRP I)) (VP (VBP live) (PP-LOC (IN in) (NP (NNP Rhode) (NNP Island)))) (. .) (-DFL- E_S)),32
sw12utt/sw_1200_2121.utt,2/sw2121,2121,24,b,B,12,1,"{F Oh, } I see. /","Oh/UH ,/, I/PRP see/VBP ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP see)) (. .) (-DFL- E_S))",34
sw12utt/sw_1200_2121.utt,2/sw2121,2121,25,sd,A,13,1,"{C And, } it's in the north,  /","And/CC ,/, it/PRP 's/BES in/IN the/DT north/NN ,/,","(S (CC And) (, ,) (NP-SBJ (PRP it)) (VP (BES 's) (PP-LOC-PRD (IN in) (NP (DT the) (NN north)))) (, ,) (-DFL- E_S))",36
sw12utt/sw_1200_2121.utt,2/sw2121,2121,26,sd,A,13,2,"I live up in the, {F uh, } northeast corner  /","I/PRP live/VBP up/IN in/IN the/DT ,/, uh/UH ,/, northeast/JJ corner/NN","(S (NP-SBJ (PRP I)) (VP (VBP live) (PP-LOC (IN up) (PP (IN in) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (JJ northeast) (NN corner))))) (-DFL- E_S))",37
sw12utt/sw_1200_2121.utt,2/sw2121,2121,27,sd,A,13,3,"{C and } Attleboro sits in just over the line,","and/CC Attleboro/NNP sits/VBZ in/IN just/RB over/IN the/DT line/NN ,/,","(S (CC and) (NP-SBJ (NNP Attleboro)) (VP (VBZ sits) (EDITED (PP-UNF (IN in))) (PP-LOC (ADVP (RB just)) (IN over) (NP (DT the) (NN line))) (, ,) (SBAR-LOC (WHADVP-1 (WRB where)) (S (NP-SBJ (NP (NNP T) (NNP I) (POS 's)) (NN plant)) (VP (VBZ is) (ADVP-LOC-PRD (-NONE- *T*-1)))))) (, ,) (-DFL- E_S))",38
sw12utt/sw_1200_2121.utt,2/sw2121,2121,28,b,B,14,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),12
sw12utt/sw_1200_2121.utt,2/sw2121,2121,29,+,A,15,1,"where T I's plant is,  /","where/WRB T/NNP I/NNP 's/POS plant/NN is/VBZ ,/,","(S (CC and) (NP-SBJ (NNP Attleboro)) (VP (VBZ sits) (EDITED (PP-UNF (IN in))) (PP-LOC (ADVP (RB just)) (IN over) (NP (DT the) (NN line))) (, ,) (SBAR-LOC (WHADVP-1 (WRB where)) (S (NP-SBJ (NP (NNP T) (NNP I) (POS 's)) (NN plant)) (VP (VBZ is) (ADVP-LOC-PRD (-NONE- *T*-1)))))) (, ,) (-DFL- E_S))",38
sw12utt/sw_1200_2121.utt,2/sw2121,2121,30,sd,A,15,2,{C but } there isn't a lot of heavy industry.  /,but/CC there/EX is/VBZ n't/RB a/DT lot/NN of/IN heavy/JJ industry/NN ./.,(S (CC but) (NP-SBJ (EX there)) (VP (VBZ is) (RB n't) (NP-PRD (NP (DT a) (NN lot)) (PP (IN of) (NP (JJ heavy) (NN industry))))) (. .) (-DFL- E_S)),42
sw12utt/sw_1200_2121.utt,2/sw2121,2121,31,sd,A,15,3,There's the freeways  /,There/EX 's/BES the/DT freeways/NNS,(S (NP-SBJ (EX There)) (VP (BES 's) (NP-PRD (DT the) (NNS freeways))) (-DFL- E_S)),43
sw12utt/sw_1200_2121.utt,2/sw2121,2121,32,sd,A,15,4,"{C and } we get an occasional, - /","and/CC we/PRP get/VBP an/DT occasional/JJ ,/,","(S (CC and) (NP-SBJ (PRP we)) (VP (VBP get) (NP-UNF (DT an) (JJ occasional))) (, ,) (-DFL- N_S))",44
sw12utt/sw_1200_2121.utt,2/sw2121,2121,33,sd,A,15,5,"it depends which way the wind's blowing from Boston, cause we're {D like } forty miles south of Boston,  /","it/PRP depends/VBZ which/WDT way/NN the/DT wind/NN 's/BES blowing/VBG from/IN Boston/NNP ,/, cause/IN we/PRP 're/VBP like/IN forty/CD miles/NNS south/RB of/IN Boston/NNP ,/,","(S (NP-SBJ (PRP it)) (VP (VBZ depends) (SBAR (WHNP-1 (WDT which) (NN way)) (S (NP-SBJ (DT the) (NN wind)) (VP (BES 's) (VP (VBG blowing) (NP-DIR (-NONE- *T*-1)) (PP-DIR (IN from) (NP (NNP Boston))))))) (, ,) (SBAR-PRP (IN cause) (S (NP-SBJ (PRP we)) (VP (VBP 're) (INTJ (UH like)) (ADVP-LOC-PRD (NP (CD forty) (NNS miles)) (RB south) (PP (IN of) (NP (NNP Boston)))))))) (, ,) (-DFL- E_S))",45
sw12utt/sw_1200_2121.utt,2/sw2121,2121,34,sd,A,15,6,{C so } we'll pick up that.  /,so/RB we/PRP 'll/MD pick/VB up/RP that/DT ./.,(S (RB so) (NP-SBJ (PRP we)) (VP (MD 'll) (VP (VB pick) (PRT (RP up)) (NP (DT that)))) (. .) (-DFL- E_S)),46
sw12utt/sw_1200_2121.utt,2/sw2121,2121,35,sd,A,15,7,"{C And, } {F uh, } I've noticed over the past say, maybe five or six years, {F uh, } - /","And/CC ,/, uh/UH ,/, I/PRP 've/VBP noticed/VBN over/IN the/DT past/JJ say/UH ,/, maybe/RB five/CD or/CC six/CD years/NNS ,/, uh/UH ,/,","(S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 've) (VP-UNF (VBN noticed) (PP-TMP (IN over) (NP (DT the) (JJ past) (INTJ (UH say)) (, ,) (QP (RB maybe) (CD five) (CC or) (CD six)) (NNS years))) (, ,) (INTJ (UH uh)))) (, ,) (-DFL- N_S))",47
sw12utt/sw_1200_2121.utt,2/sw2121,2121,36,sd,A,15,8,we live about twenty miles away from the state airport  /,we/PRP live/VBP about/RB twenty/CD miles/NNS away/RB from/IN the/DT state/NN airport/NN,(S (NP-SBJ (PRP we)) (VP (VBP live) (ADVP-LOC (NP (QP (RB about) (CD twenty)) (NNS miles)) (RB away) (PP (IN from) (NP (DT the) (NN state) (NN airport))))) (-DFL- E_S)),48
sw12utt/sw_1200_2121.utt,2/sw2121,2121,37,sd,A,15,9,"{C and } I notice that the fly patterns now of the jets are getting bigger,  /","and/CC I/PRP notice/VBP that/IN the/DT fly/NN patterns/NNS now/RB of/IN the/DT jets/NNS are/VBP getting/VBG bigger/JJR ,/,","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP notice) (SBAR (IN that) (S (NP-SBJ (NP (DT the) (NN fly) (NNS patterns)) (PP (-NONE- *ICH*-1))) (ADVP-TMP (RB now)) (PP-1 (IN of) (NP (DT the) (NNS jets))) (VP (VBP are) (VP (VBG getting) (ADJP-PRD (JJR bigger))))))) (, ,) (-DFL- E_S))",49
sw12utt/sw_1200_2121.utt,2/sw2121,2121,38,sd,A,15,10,"they're swinging wider so that now they are coming [ over, + over ] our homes. /","they/PRP 're/VBP swinging/VBG wider/RBR so/IN that/IN now/RB they/PRP are/VBP coming/VBG over/IN ,/, over/IN our/PRP$ homes/NNS ./.","(S (NP-SBJ (PRP they)) (VP (VBP 're) (VP (VBG swinging) (ADVP (RBR wider)) (SBAR-PRP (IN so) (IN that) (S (ADVP-TMP (RB now)) (NP-SBJ (PRP they)) (VP (VBP are) (VP (VBG coming) (EDITED (RM (-DFL- \[)) (PP-DIR-UNF (IN over)) (, ,) (IP (-DFL- \+))) (PP-DIR (IN over) (RS (-DFL- \])) (NP (PRP$ our) (NNS homes))))))))) (. .) (-DFL- E_S))",50
sw12utt/sw_1200_2121.utt,2/sw2121,2121,39,b,B,16,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),12
sw12utt/sw_1200_2121.utt,2/sw2121,2121,40,sv,A,17,1,"{C And, } it seems like, {F uh, } we're catching all that residue.  /","And/CC ,/, it/PRP seems/VBZ like/IN ,/, uh/UH ,/, we/PRP 're/VBP catching/VBG all/PDT that/DT residue/NN ./.","(S (CC And) (, ,) (NP-SBJ (PRP it)) (VP (VBZ seems) (SBAR (IN like) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ (PRP we)) (VP (VBP 're) (VP (VBG catching) (NP (PDT all) (DT that) (NN residue))))))) (. .) (-DFL- E_S))",54
sw12utt/sw_1200_2121.utt,2/sw2121,2121,41,sd,A,17,2,I'm not sure if it's kerosene or what that's dropping.  /,I/PRP 'm/VBP not/RB sure/JJ if/IN it/PRP 's/BES kerosene/NN or/CC what/WP that/WDT 's/BES dropping/VBG ./.,(S (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (ADJP-PRD (JJ sure) (SBAR (IN if) (S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (NP (NP (NN kerosene)) (CC or) (NP (WP what))) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (BES 's) (VP (VBG dropping))))))))))) (. .) (-DFL- E_S)),55
sw12utt/sw_1200_2121.utt,2/sw2121,2121,42,sd,A,17,3,"{C But, } other than that, {D you know, } we don't have [ the, + {A unless we're catching it from the midwest, } the ] emissions.","But/CC ,/, other/RB than/IN that/DT ,/, you/PRP know/VBP ,/, we/PRP do/VBP n't/RB have/VB the/DT ,/, unless/IN we/PRP 're/VBP catching/VBG it/PRP from/IN the/DT midwest/NN ,/, the/DT emissions/NNS ./.","(S (CC But) (, ,) (ADVP (RB other) (PP (IN than) (NP (DT that)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP we)) (VP (VBP do) (RB n't) (VP (VB have) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (PRN (SBAR-ADV (IN unless) (S (NP-SBJ (PRP we)) (VP (VBP 're) (VP (VBG catching) (NP (PRP it)) (PP (IN from) (NP (DT the) (NN midwest))))))) (, ,)) (NP (NP (DT the) (RS (-DFL- \])) (NNS emissions)) (PRN (. .) (S (NP-SBJ (PRP You)) (VP (VBP know)))) (PP (IN from) (NP (DT the) (NN power) (NNS plants)))))) (. .))",56
sw12utt/sw_1200_2121.utt,2/sw2121,2121,43,b,B,18,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),58
sw12utt/sw_1200_2121.utt,2/sw2121.pos,2121,44,+,A,19,1,{D You know } from the power plants.  {F Um. } /,You/PRP know/VBP from/IN the/DT power/NN plants/NNS ./. Um/UH ./.,"( (S (CC But)  (, ,) (ADVP (RB other)  (PP (IN than)  (NP (DT that) ))) (PRN  (, ,) (S  (NP-SBJ (PRP you) ) (VP (VBP know) )) (, ,) ) (NP-SBJ (PRP we) ) (VP (VBP do) (RB n't)  (VP (VB have)  (EDITED  (RM (-DFL- \[) ) (NP-UNF (DT the) ) (, ,)  (IP (-DFL- \+) )) (PRN  (SBAR-ADV (IN unless)  (S  (NP-SBJ (PRP we) ) (VP (VBP 're)  (VP (VBG catching)  (NP (PRP it) ) (PP (IN from)  (NP (DT the) (NN midwest) )))))) (, ,) ) (NP  (NP (DT the)  (RS (-DFL- \]) ) (NNS emissions) ) (PRN (. .)  (S  (NP-SBJ (PRP You) ) (VP (VBP know) ))) (PP (IN from)  (NP (DT the) (NN power) (NNS plants) ))))) (. .) )) ||| ( (INTJ (UH Um) (. .) (-DFL- E_S) )) "
sw12utt/sw_1200_2121.utt,2/sw2121,2121,45,bf,B,20,1,You mean {D like } from the coal. /,You/PRP mean/VBP like/IN from/IN the/DT coal/NN ./.,(S (NP-SBJ (PRP You)) (VP (VBP mean) (INTJ (UH like)) (FRAG (PP (IN from) (NP (DT the) (NN coal))))) (. .) (-DFL- E_S)),62
sw12utt/sw_1200_2121.utt,2/sw2121,2121,46,ny,A,21,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",64
sw12utt/sw_1200_2121.utt,2/sw2121,2121,47,ny^r,A,21,2,"yeah,  /","yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",65
sw12utt/sw_1200_2121.utt,2/sw2121,2121,48,sd^e,A,21,3,"we generate, - /","we/PRP generate/VBP ,/,","(S (NP-SBJ (PRP we)) (VP-UNF (VBP generate)) (, ,) (-DFL- N_S))",66
sw12utt/sw_1200_2121.utt,2/sw2121,2121,49,sd,A,21,4,"one of [ our, + our  ] biggest electrical plants in Rhode Island uses coal to, {F uh, }","one/CD of/IN our/PRP$ ,/, our/PRP$ biggest/JJS electrical/JJ plants/NNS in/IN Rhode/NNP Island/NNP uses/VBZ coal/NN to/TO ,/, uh/UH ,/,","(S (NP-SBJ-1 (NP (CD one)) (PP (IN of) (EDITED (RM (-DFL- \[)) (NP-UNF (PRP$ our)) (, ,) (IP (-DFL- \+))) (NP (NP (PRP$ our) (RS (-DFL- \])) (JJS biggest) (JJ electrical) (NNS plants)) (PP-LOC (IN in) (NP (NNP Rhode) (NNP Island)))))) (VP (VBZ uses) (NP (NN coal)) (S-PRP (NP-SBJ (-NONE- *-1)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB generate) (NP (NN electricity)))))) (. .) (-DFL- E_S))",67
sw12utt/sw_1200_2121.utt,2/sw2121,2121,50,%,B,22,1,"{F Um, } /","Um/UH ,/,","(INTJ (UH Um) (, ,) (-DFL- E_S))",69
sw12utt/sw_1200_2121.utt,2/sw2121,2121,51,+,A,23,1,generate electricity.  /,generate/VB electricity/NN ./.,"(S (NP-SBJ-1 (NP (CD one)) (PP (IN of) (EDITED (RM (-DFL- \[)) (NP-UNF (PRP$ our)) (, ,) (IP (-DFL- \+))) (NP (NP (PRP$ our) (RS (-DFL- \])) (JJS biggest) (JJ electrical) (NNS plants)) (PP-LOC (IN in) (NP (NNP Rhode) (NNP Island)))))) (VP (VBZ uses) (NP (NN coal)) (S-PRP (NP-SBJ (-NONE- *-1)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB generate) (NP (NN electricity)))))) (. .) (-DFL- E_S))",67
sw12utt/sw_1200_2121.utt,2/sw2121,2121,52,sv,A,23,2,"{F Um, } there doesn't seem to be much emission from them,  /","Um/UH ,/, there/EX does/VBZ n't/RB seem/VB to/TO be/VB much/JJ emission/NN from/IN them/PRP ,/,","(S (INTJ (UH Um)) (, ,) (NP-SBJ-1 (EX there)) (VP (VBZ does) (RB n't) (VP (VB seem) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (NP-PRD (NP (JJ much) (NN emission)) (PP (IN from) (NP (PRP them))))))))) (, ,) (-DFL- E_S))",71
sw12utt/sw_1200_2121.utt,2/sw2121,2121,53,sd,A,23,3,{C but } I'm not sure about the rest of the country. /,but/CC I/PRP 'm/VBP not/RB sure/JJ about/IN the/DT rest/NN of/IN the/DT country/NN ./.,(S (CC but) (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (ADJP-PRD (JJ sure) (PP (IN about) (NP (NP (DT the) (NN rest)) (PP (IN of) (NP (DT the) (NN country))))))) (. .) (-DFL- E_S)),72
sw12utt/sw_1200_2121.utt,2/sw2121,2121,54,b,B,24,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",64
