swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0900_2339.utt,2/sw2339,2339,23,sd,A,15,2,"In fact, when we first got married, <noise> we would try to take these trips to Minnesota to see his family -- /","In/IN fact/NN ,/, when/WRB we/PRP first/JJ got/VBD married/VBN ,/, we/PRP would/MD try/VB to/TO take/VB these/DT trips/NNS to/IN Minnesota/NNP to/TO see/VB his/PRP$ family/NN --/:",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,24,b,B,16,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,25,sd,A,17,1,-- <throat_clearing> {C and } we didn't have a tent or any camping supplies  /,--/: and/CC we/PRP did/VBD n't/RB have/VB a/DT tent/NN or/CC any/DT camping/NN supplies/NNS,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,26,sd,A,17,2,{C so }  we'd sleep on those picnic tables at # roadside parks. # /,so/RB we/PRP 'd/MD sleep/VB on/IN those/DT picnic/NN tables/NNS at/IN roadside/JJ parks/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,27,ba,B,18,1,# {F Oh } no. # /,Oh/UH no/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,28,sd,A,19,1,"{E I mean, } I know it's dangerous,  /","I/PRP mean/VBP ,/, I/PRP know/VBP it/PRP 's/BES dangerous/JJ ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,29,sd,A,19,2,I wouldn't do it now  /,I/PRP would/MD n't/RB do/VB it/PRP now/RB,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,30,sd,A,19,3,{C but } we did <laughter>. /,but/CC we/PRP did/VBD ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,31,x,B,20,1,<Laughter>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,32,sd,A,21,1,<Cough> {C And } one time we went to Yellowstone  /,And/CC one/CD time/NN we/PRP went/VBD to/IN Yellowstone/NNP,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,33,sd,A,21,2,{C and } we were doing the same thing.  /,and/CC we/PRP were/VBD doing/VBG the/DT same/JJ thing/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,34,sd,A,21,3,We couldn't find a place to camp  /,We/PRP could/MD n't/RB find/VB a/DT place/NN to/TO camp/VB,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,35,sd,A,21,4,"{C and so } we were on top of a picnic table with [ our, + our ] sleeping bags I guess.  /","and/CC so/RB we/PRP were/VBD on/IN top/NN of/IN a/DT picnic/NN table/NN with/IN our/PRP$ ,/, our/PRP$ sleeping/NN bags/NNS I/PRP guess/VBP ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,36,sd,A,21,5,"{C And } this ranger comes up with this light, shines it on us and said that we're just bear bait out there. {A We had our # food # --","And/CC this/DT ranger/NN comes/VBZ up/RP with/IN this/DT light/NN ,/, shines/VBZ it/PRP on/IN us/PRP and/CC said/VBD that/IN we/PRP 're/VBP just/RB bear/NN bait/NN out/IN there/RB ./. We/PRP had/VBD our/PRP$ food/NN --/:",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,37,b,B,22,1,# Oh. # /,Oh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,38,+,A,23,1,-- {D you know. } },--/: you/PRP know/VBP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,39,b,B,24,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,40,+,A,25,1,and told us to get inside our car. /,and/CC told/VBD us/PRP to/IN get/VB inside/IN our/PRP$ car/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,41,b^m,B,26,1,{F Gosh. }  Bear bait <laughter>. /,Gosh/UH ./. Bear/NN bait/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,42,b^r,A,27,1,<Laughter> Bear bait. /,Bear/NN bait/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,43,sd,B,28,1,That would make me nervous <laughter>. /,That/DT would/MD make/VB me/PRP nervous/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,44,b,A,29,1,Yeah. /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,45,qy,B,30,1,Have you done any camping around here? /,Have/VBP you/PRP done/VBN any/DT camping/NN around/IN here/RB ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,46,ny,A,31,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,47,sd^e,A,31,2,We've got some land at Holly Lake --,We/PRP 've/VBP got/VBN some/DT land/NN at/IN Holly/NNP Lake/NNP --/:,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,48,b,B,32,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,49,+,A,33,1,-- outside of Tyler.  /,--/: outside/IN of/IN Tyler/NNP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,50,sd,A,33,2,{C And } we go up there fairly often <throat_clearing>.  /,And/CC we/PRP go/VBP up/IN there/RB fairly/RB often/RB ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,51,sd,A,33,3,Sometimes we get a lot of people together to do it. /,Sometimes/RB we/PRP get/VBP a/DT lot/NN of/IN people/NNS together/RB to/TO do/VB it/PRP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,52,b,B,34,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,53,ba,B,34,2,That sounds fun. /,That/DT sounds/VBZ fun/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,54,sd,A,35,1,"{C And } we've done things {D like } [ when, + when ] it's kind of cold.  /","And/CC we/PRP 've/VBP done/VBN things/NNS like/IN when/WRB ,/, when/WRB it/PRP 's/BES kind/RB of/RB cold/JJ ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,55,sd,A,35,2,We take extension cords  /,We/PRP take/VBP extension/NN cords/NNS,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,56,sd,A,35,3,{C and } we've all got heaters in our tents. /,and/CC we/PRP 've/VBP all/DT got/VBN heaters/NNS in/IN our/PRP$ tents/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,57,x,B,36,1,<Laughter>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,58,sd,A,37,1,{C And } in the Summer  ((   ))  <laughter>.  /,And/CC in/IN the/DT Summer/NN MUMBLEx/XX ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,59,sd,A,37,2,"Same thing, we get our extension cords running from all these tents  /","Same/JJ thing/NN ,/, we/PRP get/VBP our/PRP$ extension/NN cords/NNS running/VBG from/IN all/PDT these/DT tents/NNS",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,60,sd,A,37,3,{C but } we've got the fans going. /,but/CC we/PRP 've/VBP got/VBN the/DT fans/NNS going/VBG ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,61,b,B,38,1,Right <laughter>. /,Right/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,62,sd,A,39,1,{D So } we're not roughing it too much. /,So/UH we/PRP 're/VBP not/RB roughing/VBG it/PRP too/RB much/RB ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,63,b,B,40,1,Yeah. /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,64,sd,A,41,1,{C And } we have taken T V -s out there for the kids # <laughter>. # /,And/CC we/PRP have/VBP taken/VBN T/NN V/NN -s/NNS out/IN there/RB for/IN the/DT kids/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,65,b,B,42,1,# Yeah. # /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,66,sd,A,43,1,{C And } they've got their electrical hookups.  /,And/CC they/PRP 've/VBP got/VBN their/PRP$ electrical/JJ hookups/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,67,ba,A,43,2,{D So } it's not so bad. /,So/UH it/PRP 's/BES not/RB so/RB bad/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,68,b,B,44,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,69,qy,B,44,2,Do you go on long? - /,Do/VBP you/PRP go/VB on/IN long/JJ ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,70,qr,B,44,3,{D Like } a week at a time or just weekends? /,Like/IN a/DT week/NN at/IN a/DT time/NN or/CC just/RB weekends/NNS ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,71,sd,A,45,1,I think the longest we've stayed out there is like five days. /,I/PRP think/VBP the/DT longest/JJS we/PRP 've/VBP stayed/VBN out/IN there/RB is/VBZ like/IN five/CD days/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,72,b,B,46,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,73,sd,A,47,1,"{C And } [ they even, + they ] had a library at one time out there. /","And/CC they/PRP even/RB ,/, they/PRP had/VBD a/DT library/NN at/IN one/CD time/NN out/IN there/RB ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,74,b,B,48,1,Oh. /,Oh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,75,bf,A,49,1,{D So } that's really not roughing it so much #  /,So/UH that/DT 's/BES really/RB not/RB roughing/VBG it/PRP so/RB much/RB,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,76,sd,A,49,2,{C but } # --,but/CC --/:,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,77,ny,B,50,1,# Yeah. # /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,78,+,A,51,1,-- <lipsmack> we have gone on trips where we bathed in streams. /,--/: we/PRP have/VBP gone/VBN on/IN trips/NNS where/WRB we/PRP bathed/VBD in/IN streams/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,79,b,B,52,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,80,ba,A,53,1,That's kind of different. /,That/DT 's/BES kind/RB of/RB different/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,81,aa,B,54,1,Yeah  /,Yeah/UH,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,82,sd,B,54,2,<laughter>.  I like the campgrounds that have a nice shower <laughter>. /,./. I/PRP like/VBP the/DT campgrounds/NNS that/WDT have/VBP a/DT nice/JJ shower/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,83,sv,A,55,1,{C And } a pool to go to. /,And/CC a/DT pool/NN to/TO go/VB to/IN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,84,aa,B,56,1,# Uh-huh. # /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,85,ba,A,57,1,# That would be # nice. /,That/DT would/MD be/VB nice/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,86,aa,B,58,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,87,sd,B,58,2,"[ We've, + {F uh, }","We/PRP 've/VBP ,/, uh/UH ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,88,x,A,59,1,<Noise> <<like ice in glass>>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,89,+,B,60,1,we ] camped at the DeGray State Park in Arkansas.,we/PRP camped/VBD at/IN the/DT DeGray/NNP State/NNP Park/NNP in/IN Arkansas/NNP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,90,b,A,61,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,91,+,B,62,1,In the Fall  /,In/IN the/DT Fall/NN,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,92,sd,B,62,2,"{C and } there was nobody else,","and/CC there/EX was/VBD nobody/NN else/RB ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,93,x,A,63,1,</Noise> <<ice in glass>>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,94,+,B,64,1,"hardly,","hardly/RB ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,95,x,A,65,1,<Noise>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,96,+,B,66,1,around  /,around/RB,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,97,sd,B,66,2,"{C and } it was just really nice, that time of year.  /","and/CC it/PRP was/VBD just/RB really/RB nice/JJ ,/, that/DT time/NN of/IN year/NN ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,98,sd,B,66,3,"We had taken our electric,","We/PRP had/VBD taken/VBN our/PRP$ electric/JJ ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,99,x,A,67,1,<Breathing>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,100,+,B,68,1,"blanket too, just in case it was unbearable  /","blanket/NN too/RB ,/, just/RB in/IN case/NN it/PRP was/VBD unbearable/JJ",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,101,sd,B,68,2,{C but } we didn't need it <<pause>>.  /,but/CC we/PRP did/VBD n't/RB need/VB it/PRP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,102,o,B,68,3,#  (( Yeah )) . # /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,103,sd,A,69,1,# {D Well } my # husband has even camped at Lake Lavon --,Well/UH my/PRP$ husband/NN has/VBZ even/RB camped/VBN at/IN Lake/NNP Lavon/NNP --/:,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,104,bh,B,70,1,# {F Oh } really? # /,Oh/UH really/UH ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,105,+,A,71,1,-- # with one of his friends #  /,--/: with/IN one/CD of/IN his/PRP$ friends/NNS,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,106,sd,A,71,2,he just decided to take the kids out there. /,he/PRP just/RB decided/VBD to/TO take/VB the/DT kids/NNS out/IN there/RB ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,107,b,B,72,1,Yeah. /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,108,sd,A,73,1,{E I mean } it's not very many miles from our house at all. /,I/PRP mean/VBP it/PRP 's/BES not/RB very/RB many/JJ miles/NNS from/IN our/PRP$ house/NN at/IN all/DT ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,109,x,B,74,1,<Laughter>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,110,sd,A,75,1,"{C But } they had <laughter> the time of their lives, {D you know. } /","But/CC they/PRP had/VBD the/DT time/NN of/IN their/PRP$ lives/NNS ,/, you/PRP know/VBP ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,111,b,B,76,1,"{F Oh, } yeah  /","Oh/UH ,/, yeah/UH",,
sw09utt/sw_0900_2339.utt,2/sw2339.pos,2339,112,x,B,76,2,<laughter>.,./.
sw09utt/sw_0900_2339.utt,2/sw2339,2339,113,sd,A,77,1,Had the boat just pulled up right by the tents. /,Had/VBD the/DT boat/NN just/RB pulled/VBN up/RP right/RB by/IN the/DT tents/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,114,b,B,78,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,115,ba,A,79,1,<Cough> It wasn't bad. /,It/PRP was/VBD n't/RB bad/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,116,ba,B,80,1,That sounds nice. /,That/DT sounds/VBZ nice/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,117,b,A,81,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,118,sd,A,81,2,"{C And } we've taken,","And/CC we/PRP 've/VBP taken/VBN ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,119,x,B,82,1,<Noise>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,120,+,A,83,1,"our tents though, loaded them up in car carrier <lipsmack> and decided we were going to tent most of the way.  /","our/PRP$ tents/NNS though/RB ,/, loaded/VBN them/PRP up/RP in/IN car/NN carrier/NN and/CC decided/VBN we/PRP were/VBD going/VBG to/TO tent/VB most/JJS of/IN the/DT way/NN ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,121,sd,A,83,2,"{C And } it ended up, when it came time for us to pull in for the night, we'd take a vote.  /","And/CC it/PRP ended/VBD up/RP ,/, when/WRB it/PRP came/VBD time/NN for/IN us/PRP to/TO pull/VB in/RP for/IN the/DT night/NN ,/, we/PRP 'd/MD take/VB a/DT vote/NN ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,122,sd,A,83,3,{C And } most of the time we decided we wanted to stay in a hotel. /,And/CC most/JJS of/IN the/DT time/NN we/PRP decided/VBD we/PRP wanted/VBD to/TO stay/VB in/IN a/DT hotel/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,123,b,B,84,1,Yeah. /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,124,sd,A,85,1,"Instead of getting out all that stuff, {D you know. } /","Instead/RB of/IN getting/VBG out/RP all/PDT that/DT stuff/NN ,/, you/PRP know/VBP ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,125,b,B,86,1,"<Laughter> Yeah,  /","Yeah/UH ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,126,sv,B,86,2,it's a lot of work to set up just for one night. /,it/PRP 's/BES a/DT lot/NN of/IN work/NN to/TO set/VB up/RP just/RB for/IN one/CD night/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,127,aa,A,87,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,128,sd,A,87,2,Then you have to get up the next day and move it on. /,Then/RB you/PRP have/VBP to/TO get/VB up/RP the/DT next/JJ day/NN and/CC move/VB it/PRP on/RP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,129,aa,B,88,1,Right <laughter>. /,Right/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,130,b,A,89,1,Huh-uh.  /,Huh-uh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,131,sd,A,89,2,{C But } we're set now.  /,But/CC we/PRP 're/VBP set/JJ now/RB ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,132,sd,A,89,3,We've got cook stoves  /,We/PRP 've/VBP got/VBN cook/NN stoves/NNS,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,133,sd,A,89,4,{C and } we've got our bug light  /,and/CC we/PRP 've/VBP got/VBN our/PRP$ bug/NN light/NN,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,134,sd,A,89,5,"{C and } everybody's got their sleeping bags,  /","and/CC everybody/NN 's/BES got/VBN their/PRP$ sleeping/NN bags/NNS ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,135,sd,A,89,6,we got air mattresses.  /,we/PRP got/VBD air/NN mattresses/NNS ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,136,sd,A,89,7,We decided that was easier than cots and more comfortable. /,We/PRP decided/VBD that/DT was/VBD easier/JJR than/IN cots/NNS and/CC more/RBR comfortable/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,137,aa,B,90,1,Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,138,ba,B,90,2,"Those are nice,  /","Those/DT are/VBP nice/JJ ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,139,sd,B,90,3,"we have one of those, # too. # /","we/PRP have/VBP one/CD of/IN those/DT ,/, too/RB ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,140,b,A,91,1,# Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,141,qy^d,A,91,2,#  Those double ones? /,Those/DT double/JJ ones/NNS ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,142,ny,B,92,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,143,ba,A,93,1,Pretty good.  /,Pretty/RB good/JJ ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,144,sd,A,93,2,We're on our third one I think.  /,We/PRP 're/VBP on/IN our/PRP$ third/JJ one/NN I/PRP think/VBP ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,145,%,A,93,3,"# Somehow, # -/","Somehow/RB ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,146,b,B,94,1,# Yeah.  /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,147,qw,B,94,2,How # do you blow yours up? /,How/WRB do/VBP you/PRP blow/VB yours/PRP up/RP ?/.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,148,sd,A,95,1,We've got an electric pump that hooks into the cigarette lighter. /,We/PRP 've/VBP got/VBN an/DT electric/JJ pump/NN that/WDT hooks/VBP into/IN the/DT cigarette/NN lighter/NN ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,149,bk,B,96,1,Oh.  /,Oh/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,150,sd,B,96,2,"[ W-, + we ] were looking at those in a magazine.  /","W-/PRP ,/, we/PRP were/VBD looking/VBG at/IN those/DT in/NN a/DT magazine/NN ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,151,sd,B,96,3,"Last time we went, we took our vacuum cleaner with us <laughter>. /","Last/JJ time/NN we/PRP went/VBD ,/, we/PRP took/VBD our/PRP$ vacuum/NN cleaner/NN with/IN us/PRP ./.",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,152,qy^d,A,97,1,I didn't know you could do that. /,I/PRP did/VBD n't/RB know/VB you/PRP could/MD do/VB that/DT ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,153,sd,B,98,1,"{C And, } yeah, you can, if you can reverse the,","And/CC ,/, yeah/UH ,/, you/PRP can/MD ,/, if/IN you/PRP can/MD reverse/VB the/DT ,/,",,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,154,x,A,99,1,<Noise>.,,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,155,+,B,100,1,nozzle on your vacuum cleaner -- /,nozzle/NN on/IN your/PRP$ vacuum/NN cleaner/NN --/:,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,156,b,A,101,1,Yeah. /,Yeah/UH ./.,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,157,sd,B,102,1,-- {C and } it blows air out instead of sucking it in  /,--/: and/CC it/PRP blows/VBZ air/NN out/RB instead/IN of/IN sucking/VBG it/PRP in/RB,,
sw09utt/sw_0900_2339.utt,2/sw2339,2339,158,sd,B,102,2,{C and } you can fill them up that way  /,and/CC you/PRP can/MD fill/VB them/PRP up/RP that/DT way/NN,,
